id,(Intercept),conditioncancer
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_C,-0.5071044456809961,2.125061281371929
Bacteria;Bacillota_C;Negativicutes;Veillonellales;Dialisteraceae;Allisonella,-0.507104445680996,1.4143861465194867
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Tardiphaga,1.3165405709326798,-1.221347472203473
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Gordonia,0.8087457967210241,-0.7135526979918171
Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Anaerococcus,0.05953822313024715,1.1764113705302
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_B,-0.5071044456809963,2.81132941054314
Bacteria;Bacillota_A;Clostridia;Tissierellales;Peptoniphilaceae;Peptoniphilus_A,-0.5071044456809963,2.0695546764144632
Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Microbacteriaceae;Leifsonia,0.15206292751986972,-0.05686982879066249
Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B,-0.5071044456809959,1.8689534700381412
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium,0.33082650272428915,-0.23563340399508215
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus,0.39725326972881225,0.6065987854543955
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum,-0.5071044456809959,1.1152874159025101
Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella,-0.5071044456809964,2.004179330951931
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ochrobactrum,0.3950674556223741,0.3592930163076988
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170,1.7535585399067244,-1.6583654411775175
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Hominenteromicrobium,0.2906923636318588,-0.1954992649026518
Bacteria;Bacillota_I;Bacilli_A;RF39;UBA660;CAJOJO01,0.28695393702942806,-0.19176083830022106
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;UBA1829;UBA11452,-0.027525391121322018,0.12271848985052897
Bacteria;Bacillota_A;Clostridia;Christensenellales;CAG-138;,0.588188264705306,-0.4929951659760988
Bacteria;Bacillota_A;Clostridia;TANB77;CAG-508;Scatovivens,0.2831442980352895,-0.1879511993060824
Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;S5-A14a,-0.14875255183538505,0.24394565056459233
Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Filifactoraceae;Criibacterium,-0.5071044456809959,1.578857928927477
Bacteria;Bacillota_A;Clostridia;;;,-0.5071044456809962,1.732092392042445
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;SFTJ01,0.11110404499066728,0.7363290768772521
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas_A,-0.507104445680996,1.9073034759788956
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,0.5116455944803566,-0.4164524957511496
Bacteria;Bacillota_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter,0.49233800907182657,-0.3971449103426188
Bacteria;Myxococcota;Polyangia;Polyangiales;JADJMO01;JADJMO01,-0.11792241586993346,0.21311551459914058
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;Victivallis,0.49368481550809595,-0.39849171677888895
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C,0.5443946287245605,0.26750225769586866
Bacteria;Bacillota_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda,-0.507104445680996,1.5530155826314758
Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Catonella,-0.5071044456809964,1.8898478743574842
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;,0.6644821852156977,-0.5692890864864898
Bacteria;Bacillota_I;Bacilli_A;RF39;UBA660;CAG-433,0.3509874425486822,-0.2557943438194753
Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G,0.17313503065143498,-0.07794193192222798
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium,1.7070340808529736,-1.6118409821237671
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella,0.24973348110265625,-0.15454038237344947
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Gemmiger,0.38836291721464533,0.703551505856229
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus,0.16635472031629894,-0.07116162158709205
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Ruminococcus_E,0.6575047334156081,-0.5623116346864016
Bacteria;Bacillota_A;Clostridia;Oscillospirales;CAG-272;DTU064,0.17313503065143498,-0.07794193192222798
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas,0.5188752973036188,-0.4236821985744118
Bacteria;Acidobacteriota;Terriglobia;Acidoferrales;UBA7541;Acidoferrum,-0.14875255183538505,0.24394565056459233
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus,0.020707020242055618,0.07448607848715139
Bacteria;Bacillota_A;Clostridia;Oscillospirales;CAG-272;UMGS1865,0.21507913684784863,-0.11988603811864151
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737,0.1663547203162984,-0.07116162158709138
Bacteria;Patescibacteria;Paceibacteria;UBA9973;UBA2103;C7867-001,-0.5071044456809958,1.062814563009012
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium,-0.5071044456809961,1.5192910401443176
Bacteria;Bacillota_A;Clostridia;Oscillospirales;CAG-272;CAG-448,0.5813790964233623,-0.48618599769415527
Bacteria;Bacillota_I;Bacilli_A;RF39;UBA660;UBA6448,0.3015058078859142,0.3825750866765811
Bacteria;Bacillota_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella,0.09204200902980197,1.0687263234573214
Bacteria;Bacillota_A;Clostridia;Christensenellales;Aristaeellaceae;Aristaeella,0.17313503065143498,-0.07794193192222798
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Baumannia,0.6261808919414906,-0.5309877932122836
Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas,-0.5071044456809959,1.9511093816724725
Bacteria;Bacillota_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium_A,0.1285063203885929,1.0445011243039144
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D,-0.5071044456809963,1.581865504400386
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella,-0.5071044456809963,1.3190013321014256
Bacteria;Bacillota_I;Bacilli_A;RF39;UBA660;CAG-628,-0.11792241586993346,0.21311551459914058
Bacteria;Bacillota_I;Bacilli_A;Erysipelotrichales;Erysipelotrichaceae;UBA636,0.24973348110265625,-0.15454038237344947
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Parasutterella,0.5725280946225546,-0.4773349958933474
Bacteria;Bacillota_A;Clostridia;UBA1381;UBA1381;HGM11530,-0.14875255183538505,0.24394565056459205
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus,0.5303727154871549,-0.4351796167579479
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella_A,0.1860427348789494,-0.09084963614974229
Bacteria;Bacillota_A;Clostridia;Oscillospirales;Acutalibacteraceae;Fimenecus,-0.5071044456809959,1.4073678825572329
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia,0.04741329876696021,0.047779799962246905
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia,0.634980957793978,-0.539787859064771
